iteration,chain,parameters[1],parameters[81],parameters[161],parameters[241],parameters[321]
6504,1,-1.320398708637799,-0.043389695140470495,-1.7917308974412163,-1.0679973328374612,-0.5218805566864092
6505,1,-1.3509030874022347,-0.05401722216011397,-1.8629843993833066,-1.2987687906504868,-0.5302219915943261
6506,1,-1.5287533807080909,-0.343025024044114,-1.9864192406599528,-1.4398698590429408,-0.503725728022712
6507,1,-1.4839056915407969,-0.33934969640114276,-2.025330212793378,-1.3652945774867276,-0.5231623456897689
6508,1,-1.4265566778505434,-0.29061064522494184,-2.0115843892005527,-1.3491589481953303,-0.5251543783902793
6509,1,-1.602866121955924,-0.07859918598760778,-1.919750027331272,-1.2690186649260564,-0.49060101179046356
6510,1,-1.4270826926411766,-0.1870543879810086,-1.960541996736525,-1.325382891826783,-0.4847554310147628
6511,1,-1.5200605845733173,-0.22864769038609245,-1.8826098994251943,-1.273389440688419,-0.4682037253443134
6512,1,-1.5813431676291931,-0.5761658630032829,-1.4761791165960925,-1.7677446187299057,-0.49231233055800716
6513,1,-1.3721727904910674,-0.5780637650729779,-1.5660183685686755,-1.2694412648869904,-0.44635966016393425
6514,1,-1.3533047523108397,-0.5804493211710929,-1.5514959592380009,-1.3213869247688337,-0.44898761404061033
6515,1,-1.3498649456121377,-0.8280540394565075,-1.50563752365249,-1.0754413642846374,-0.45509573099521955
6516,1,-1.0795902301487534,-0.9201546384366909,-1.7925571235117197,-1.09079541866535,-0.5386496291286383
6517,1,-1.2889788853649105,-0.9384285100296246,-1.8420522906262757,-1.0275901876660662,-0.501033067789655
6518,1,-1.2296702141590625,-0.9868746402532661,-1.7197552830795546,-0.9560170187489574,-0.5107834295765334
6519,1,-1.4496357477981454,-1.023627232626376,-1.6848431907611374,-0.7468428452698425,-0.5754173974028695
6520,1,-1.460231177451124,-0.9939491782260602,-1.7513212003473226,-0.7492195649544674,-0.5956404686161422
6521,1,-1.8651603595065882,-1.1264112403208049,-1.6427770261180121,-0.7733201144183032,-0.5834464564447817
6522,1,-1.6657576876057032,-1.0711158424290006,-1.7941120428267994,-0.5523814446180682,-0.599023731127063
6523,1,-1.686906124989538,-0.6714285043556393,-1.730398350939829,-0.8558761866025946,-0.6173788428124514
6524,1,-1.5708472532676376,-0.6130281070996831,-1.694527501133899,-0.8670425161870664,-0.6330275355899012
6525,1,-1.5854555124834988,-0.5907845233529325,-1.6569473297096713,-0.9117656545752275,-0.6193447386611163
6526,1,-1.5910875535807192,-0.3919419685602692,-1.5507203626479014,-1.1446838563393986,-0.5789257808627032
6527,1,-1.6939536587732134,-0.20696091092932456,-1.2897819191946702,-1.3017252905758883,-0.5732581979042635
6528,1,-1.6795721992214134,-0.12867507082077173,-1.0765042150896378,-1.799477190146848,-0.6242233979898478
6529,1,-1.628424752911263,-0.24914650815485984,-1.1950498145011001,-1.5083117044389507,-0.6239265720163074
6530,1,-1.6944827200857113,-0.10526947785002157,-1.1789896354055738,-1.5478255856080765,-0.6364965383938964
6531,1,-1.504285260217612,-0.12511773371248192,-1.1653827632817864,-1.5773544787401477,-0.6210101435539905
6532,1,-1.5592409557746942,-0.12461148779508749,-1.128299409661994,-1.6437077066365617,-0.6314600651033399
6533,1,-1.0632858039705064,0.009333170577502577,-1.1867141378260493,-2.013193587518966,-0.6220092628403406
6534,1,-1.201287701431623,0.19014010852959226,-1.138525011256911,-1.8769131162437498,-0.6137995284208064
6535,1,-0.7922640112766802,0.1406750071876011,-0.869294689020247,-2.1327270800481073,-0.6251187502093488
6536,1,-0.8109088662804435,0.1523913210199687,-0.8049716199594258,-2.0906245950823408,-0.6204086437271888
6537,1,-0.6742956858697384,-0.096788004149137,-0.8274002651933242,-2.1162033979394193,-0.6414429488247904
6538,1,-0.6393391084820349,-0.0476737510815576,-0.8379997938113547,-2.024114585374847,-0.6431063962480632
6539,1,-0.5170132524829446,-0.29779325053766953,-0.9119918975559038,-1.92847533820634,-0.6519926160800701
6540,1,-0.6321125850960853,-0.35244930618608833,-0.8673966670854404,-2.048385361279255,-0.6367296722891269
6541,1,-0.6193972765587705,-0.4193628946399363,-0.8538067092094086,-1.9485851056129637,-0.6278188378780389
6542,1,-0.4837550731967972,-0.5229330442882875,-0.9263763424614101,-2.14528556412807,-0.6247862257707709
6543,1,-0.7784055968573321,-0.5506919592819735,-0.9228958275867306,-1.8699910394246766,-0.614966394926708
6544,1,-0.8814822602921646,-0.6421226425770867,-1.0294309710715892,-2.190312211829414,-0.5920399651593465
6545,1,-0.5251252527759844,-0.47646865775549996,-1.0289513661502678,-2.1767208750327476,-0.6059649512826912
6546,1,-0.7584040303332057,-0.7653921721527656,-0.9637930499852878,-1.996036323701677,-0.585845914910411
6547,1,-0.7603556381595595,-0.947600890543765,-1.00355597151218,-1.873370683651835,-0.5876292954357428
6548,1,-0.9260114016622877,-0.9673594580427397,-1.185902395029169,-1.8606176074444394,-0.5782150819416594
6549,1,-0.8090772676127118,-1.2059340072800369,-1.4855208320968305,-1.7503736178286071,-0.6214091419071947
6550,1,-0.6319013897119704,-1.2710712211876072,-1.268427129788049,-1.7117162498875211,-0.6552568247232852
6551,1,-0.7799716596614996,-1.3686610075881958,-1.0919294902429333,-1.891245011281971,-0.6923977565758213
6552,1,-0.878667784993951,-1.3461493764889416,-1.1836936564875913,-2.007953725750407,-0.68491255779682
6553,1,-0.8750025163628729,-1.3760882186534622,-1.139043887340851,-2.018652381846561,-0.6794520283927572
6554,1,-0.8399094751070666,-1.4025834898781473,-1.2545637070604914,-1.988765251061458,-0.6701838978746355
6555,1,-0.7366011277761085,-1.297317961593951,-1.3192587530446416,-2.2250869729272447,-0.6921431010751835
6556,1,-0.5206342672057578,-0.8629147822231708,-1.3471187897511918,-1.9819986296658605,-0.6542788595232907
6557,1,-0.603939417851179,-0.766639335650364,-1.3570993356339685,-1.9482795215271944,-0.6213587960960042
6558,1,-0.9210057494988837,-0.614632950264707,-1.098806167247893,-1.8953383005220779,-0.6115252924255864
6559,1,-1.0702461329591402,-0.3694861604642063,-1.1502702413263703,-2.0404489238700165,-0.6436948794172572
6560,1,-1.0459166916821019,-0.6600598976307784,-1.194235811504469,-1.9670095616167051,-0.6281001207529502
6561,1,-0.91893682657024,-0.9343633548565653,-1.1808555532935574,-2.164237793703784,-0.5978733332494528
6562,1,-1.1228326656163594,-0.786155008106857,-0.97814606398186,-2.3381659834136395,-0.5797850197649091
6563,1,-1.0150044595489325,-0.3838065260976952,-1.0401244296871963,-2.1203192093048178,-0.5521288258376313
6564,1,-0.9509421601053464,-0.41126357976462,-1.0575619668223246,-2.049670114778872,-0.5386905983672509
6565,1,-1.1799927344193053,-0.3464897654677867,-1.1430639202033483,-2.042111603167732,-0.568905725381989
6566,1,-1.231271492355521,-0.33794011659953677,-1.2026575745444916,-1.8147623402197675,-0.5528283715944318
6567,1,-1.2550509552097202,0.007018000646048129,-1.3000593867426555,-1.797261465485763,-0.5668619782546734
6568,1,-1.117981737421042,-0.15897198398330187,-1.1443684512383132,-1.4004116496341472,-0.5668819245960783
6569,1,-1.1195785690255988,-0.2204239931170862,-1.137666392593056,-1.4401120476011706,-0.5522669140921739
6570,1,-1.1042492710390026,-0.348496105693746,-1.087772137708134,-1.3901105190478438,-0.5599654497746697
6571,1,-1.0520884612736803,-0.5800644235260155,-1.184475500887499,-1.397234362348381,-0.5796813762255477
6572,1,-0.8412420853139232,-0.7703778138801479,-0.9313067186718852,-1.4700671081747119,-0.5399185560775074
6573,1,-0.8402218183374422,-0.7167084815039058,-0.9093428937636091,-1.4768670618496254,-0.5524432932778558
6574,1,-0.6859376058552542,-0.9531149684434577,-0.8674733374478448,-1.2263618722965421,-0.5414288741950016
6575,1,-0.43532694593075727,-0.8100068728529696,-0.9572204900199931,-1.130732392761739,-0.5187604182045873
6576,1,-0.6285917196090913,-0.5628118496850516,-1.3563664608789137,-0.7229829195491156,-0.529194613919783
6577,1,-0.45751354307215547,-0.7462947845703346,-1.4784607254100308,-0.9246565813470432,-0.5436181705719808
6578,1,-0.4158402275739296,-0.8065783165156112,-1.4498987188704306,-1.1259362143915363,-0.5591728041605132
6579,1,-0.38330053919672247,-0.8373326316393672,-1.5301640309288342,-1.036299870427645,-0.5321243522534865
6580,1,-0.44635246955762814,-0.9238921846849377,-1.5110335950883522,-1.0047888040576434,-0.5235751373446853
6581,1,-0.5357184863935117,-0.9597405793754026,-1.4373253104752446,-1.2892134355287792,-0.5487395410185633
6582,1,-0.5085724997537271,-1.3690970336695243,-1.6548774624879505,-1.3037054203579173,-0.5734561996788441
6583,1,-0.2464289519620183,-1.1393074514166115,-1.6679592253997213,-1.4913363231112082,-0.5701540324410111
6584,1,-0.24329353719756988,-1.092145554450799,-1.779220512381405,-1.2700431541609865,-0.5794970774278465
6585,1,-0.19504775263780394,-1.1191875647426766,-1.7314774515533478,-1.1618446627391295,-0.5697544138458358
6586,1,-0.12442889486434434,-0.9806803062005451,-1.7315249730617488,-1.1281415987497558,-0.570691795799245
6587,1,0.21555170755540176,-0.6951665027636039,-1.8783764036856514,-1.253971097050422,-0.5906645693637103
6588,1,0.12751128192313746,-0.763695721191305,-2.011893873997757,-1.058536024367918,-0.5842795002442602
6589,1,0.2122418231562906,-0.6746784898577171,-2.014980167250316,-1.014308581957694,-0.571082663258501
6590,1,0.1562861896136457,-0.4158883208780499,-2.049123716935753,-0.9197463810180312,-0.5817492562389693
6591,1,0.1455263990274215,-0.5736930973946305,-1.9516018317748982,-0.674789263648922,-0.5666557529903699
6592,1,0.08038279734211157,-0.6306122440451879,-1.9836364017065615,-0.5095165639271222,-0.5457140683932024
6593,1,-0.12964845912187642,-0.46689001123504015,-2.105243559021916,-0.2498054533522863,-0.5047925038621163
6594,1,-0.0810227435715719,-0.4482398274514117,-2.182599037767643,-0.2394795862619516,-0.49510239780951254
6595,1,-0.04453488210228922,-0.31764350010925846,-2.3621901726082135,-0.30392517124725166,-0.45193576553850917
6596,1,-0.05900042514188105,-0.24024973606721786,-2.379895391524753,-0.33147165942696616,-0.44616313059379076
6597,1,-0.07334963055132647,-0.07511805469283112,-2.310072795389422,-0.33504533749242,-0.42330767602575525
6598,1,0.20727097592495222,0.13554053557518622,-2.4368829191745496,-0.6907615958466922,-0.35735773185485425
6599,1,0.16926880719538578,0.1668831292613898,-2.542092022441917,-0.5306084386448927,-0.3383378656689521
6600,1,0.31424410229646016,0.5995630075898374,-2.1991700753340306,-0.7087584875240207,-0.35703752962368945
6601,1,0.313710815804727,0.76795770801346,-2.4124579209344645,-0.8822729475182405,-0.3562675451090481
6602,1,0.20674467253791784,0.7471145759174,-2.0994141814727745,-1.0187639808485551,-0.373219534769903
6603,1,-0.0738519012133999,0.5882662195279034,-1.838403067399217,-0.9186870020566877,-0.404391723097097
6604,1,-0.1345920515988739,0.5281549108153949,-1.6207218697416241,-0.9118210788031915,-0.4098750754613146
6605,1,-0.19641389018763342,0.24478389757115396,-1.712690277895496,-0.9425224848390317,-0.3843827414632543
6606,1,-0.0809637253968282,0.5602510704183955,-1.6790351235475465,-0.44854698559449213,-0.3962084108346646
6607,1,-0.18721777998079878,0.4754539594011441,-1.6110043649349688,-0.5461487042040739,-0.38190689436240194
6608,1,-0.21506880073248805,0.4175027384884885,-1.6819579198996568,-0.5121058576922669,-0.4137022021157364
6609,1,-0.5517826186399002,0.38720038299801474,-1.602656170827144,-0.8825865638225668,-0.4511881466870668
6610,1,-0.3785467491435771,0.3710256610767076,-1.602061485378405,-0.7297896698264338,-0.4495039797318372
6611,1,-0.4176286896310566,0.4810821197299036,-1.5345443585530572,-0.8467307416776665,-0.44714378596132953
6612,1,-0.45229364486804796,0.43579268241811586,-1.4880122150769743,-0.7806974851081817,-0.44146313623171346
6613,1,-0.3405621128871825,0.37725281584534026,-1.4550578951490443,-0.8221034978829383,-0.4519872522570726
6614,1,-0.26546751441919003,0.44233116383355614,-1.4252070141878068,-0.734678218734799,-0.4506779073943267
6615,1,-0.5767825032295665,0.050712760820750505,-1.615177632286628,-0.763203523268566,-0.49902655697102744
6616,1,-0.4202761128063174,-0.16871557939373483,-1.8010990797188586,-0.7013519588780681,-0.4866704194810028
6617,1,-0.3431428592339833,-0.12031307462909031,-1.8385271342118084,-0.6077206748207477,-0.5091919951602151
6618,1,-0.41295040442490843,-0.16334669292476978,-1.9458890999299663,-0.4326419566156909,-0.46075422434718727
6619,1,-0.5445905673373492,-0.2866070854202072,-1.7850027857895252,-0.3597650164498024,-0.48224922932945863
6620,1,-0.21152377483551435,-0.037309517876334956,-1.9663983336444217,-0.7994616345434826,-0.5147820474214326
6621,1,-0.3092966596613806,0.08944601895364099,-2.0139648986506287,-0.7827999140837769,-0.5701074034239745
6622,1,-0.2129915509678269,0.14577783272687403,-2.1650286588413423,-0.7262294123186863,-0.541680391552664
6623,1,-0.2884697652026457,-0.2635156385462949,-2.2145235771630105,-0.6705916810270643,-0.5347745766705311
6624,1,-0.19858787710232448,-0.24085301916276822,-2.0782647557204235,-0.734545106687844,-0.5331134768190703
6625,1,-0.2959648961888988,-0.3033743638974508,-1.9668937987162267,-0.6755273788236108,-0.5335170425304061
6626,1,-0.3872824416759198,-0.5125065342001397,-2.259984306911719,-0.6375302384904248,-0.5300553110154718
6627,1,-0.5172759708096895,-0.5353032859752527,-2.2587203007966936,-0.4070350653181443,-0.5305244414294216
6628,1,-0.43978667622460393,-0.64780328273335,-2.240105139408351,-0.30367281049884054,-0.5514322881526071
6629,1,-0.2039901393903759,-0.5509911796092991,-2.3233406123223443,0.02575374805780057,-0.5268349796579754
6630,1,-0.33139086478597446,-0.6881331785886221,-2.372203266148385,0.056885372178178586,-0.5147780051690132
6631,1,-0.2259100983517554,-0.42708173647887104,-2.2613111788630493,-0.1333059207675043,-0.5311793278354144
6632,1,-0.28000620632102124,-0.7630047227596105,-2.261375069032792,-0.3349826282067473,-0.56884487515231
6633,1,-0.3779095241230758,-0.5410419314210243,-2.43091621742794,0.2384717682070185,-0.5585303977824533
6634,1,-0.31262043759132924,-0.8363517889284813,-2.233770694184175,0.21309905106076713,-0.5339492766182689
6635,1,-0.6779296309336432,-0.5262626621091538,-2.155129493623877,0.021694583573556043,-0.5446124645709178
6636,1,-0.42839453996156834,-0.5808524689019389,-2.233036004221421,-0.263693155100979,-0.5433439237216657
6637,1,-0.5725418471683023,-0.5332184579670697,-2.321496180542822,-0.22619602821501028,-0.5314978518056613
6638,1,-0.6089970352830831,-0.45540684515194085,-2.398876859100173,-0.062404200751929984,-0.49487115684489635
6639,1,-0.6914828223041932,-0.5207531865904296,-2.578647862481957,0.03276590060737886,-0.47195437673921026
6640,1,-0.46033448923810194,-0.6343302267881445,-2.757446785083508,0.1736595289080433,-0.4483790479998059
6641,1,-0.05047408222741384,-0.26450466124363176,-2.565460455684872,-0.18532339708259923,-0.3929890064442964
6642,1,0.057289808490402425,-0.43112966465254754,-2.6765232375253287,-0.11897170933612672,-0.3724836845882195
6643,1,-0.04440407675613203,-0.5847058903509103,-2.682826202460395,-0.07906336772401434,-0.3985849153551635
6644,1,-0.011858135704553139,-0.5833068927770156,-2.698348525725459,0.167195258727283,-0.3657462378908814
6645,1,0.011687289250090683,-0.5681669350956983,-2.6804142812587366,0.15568255044281737,-0.37063185851402275
6646,1,-0.4004028367707831,-0.5991136267052549,-2.400206441033946,0.03177830458977973,-0.3665052143635315
6647,1,-0.08010507196491354,-0.9882306563925115,-2.541694932888455,0.20080424388884105,-0.3370270659142666
6648,1,-0.10038620959296067,-1.0361288104811766,-2.559146645531801,0.14193979015996486,-0.3424428414403906
6649,1,-0.03625269974941835,-1.103471755207796,-2.473529424907464,-0.13335062941972786,-0.34948291780552215
6650,1,0.1127069657954142,-1.086358089533101,-2.496609864369301,-0.1852188281742823,-0.334401538399781
6651,1,-0.0669280246094489,-1.0169955457567377,-2.6485356875985406,-0.2936695017763139,-0.45602755200616973
6652,1,-0.08649065843574877,-0.9695416981174596,-2.6416077108020213,-0.9177311482861528,-0.49872172894238725
6653,1,0.12626975243848848,-0.855682227914514,-2.5911855987132615,-0.9658807746563848,-0.491528147465216
6654,1,0.09913607769604087,-0.6819594072248049,-2.511831379348422,-0.8336764539135436,-0.48737694262101433
6655,1,0.1183868333071813,-0.7324246515680352,-2.549200566123852,-0.8185914950997313,-0.492576460878757
6656,1,0.037771437185801476,-0.7703003638359613,-2.6591859162547204,-0.6813395866120984,-0.4670483575089879
6657,1,0.18738949750615233,-0.8038258659283611,-2.755052279466799,-0.4956337499587136,-0.44065653061770615
6658,1,0.22085485016584588,-0.9056012365808713,-2.6126853551792046,-0.49088730571425326,-0.4628247388070968
6659,1,0.16444056796226686,-0.998070412048941,-2.4688341071579396,-0.5512720969442049,-0.4374727258002144
6660,1,0.2691388664247165,-1.052997065140304,-2.262338446439711,-0.8190389406325076,-0.45028620869090574
6661,1,0.2583577559031325,-1.005922607107745,-2.2936766728350286,-0.7923832870958453,-0.45415881475687053
6662,1,0.2906688875045766,-1.0371295829797818,-2.2271976123907087,-0.567046702365326,-0.42492368618223914
6663,1,0.40245399268587534,-1.1392394224812221,-2.198725096638356,-0.48701458456507923,-0.4464881847800533
6664,1,0.2998401382515633,-0.9994358751898684,-2.170385096332863,-0.6272960596717575,-0.4537092960686959
6665,1,0.22563637898962294,-1.05238295678942,-1.9455957725790844,-0.26208666350045723,-0.49600426376796997
6666,1,0.13032141195456373,-1.2452998115289635,-1.8665839146211074,-0.4627028706353209,-0.5116440179660078
6667,1,0.2874826532299056,-1.6331418125900563,-1.9908174611161196,-0.020779667952685914,-0.5495281023190822
6668,1,0.39756865341703274,-1.5024857510904173,-1.9881791360224967,-0.004993504740400428,-0.5977906600919755
6669,1,0.3962898860685917,-1.4887672710215456,-2.0574254719718534,0.07753755680635424,-0.5689973830903184
6670,1,0.43698732904535287,-1.422117252294158,-2.168536263876628,0.16157502802510698,-0.6071549623454412
6671,1,0.42543752918868283,-1.2010658541075703,-2.1550053439484556,0.2992584031968608,-0.5817788271323491
6672,1,0.4959033854445734,-1.3559744729787038,-2.031705971996558,0.3936842897317052,-0.6050888866375383
6673,1,0.6647791890131771,-1.3581538272010318,-2.023592095719599,0.39926129432192736,-0.5789078093916662
